row_id,x,y,accuracy,time,place_id
6828653,1.1751,2.582,56,315737,2355236719
6829847,1.2035,2.6287,11,303213,7707808405
6830957,1.0085,2.7244,78,774090,6424972551
6831152,1.1027,2.6151,58,264009,8780655195
6839794,1.0184,2.5149,212,124298,2584530303
6840095,1.0519,2.693,9,5021,3312463746
6842352,1.1041,2.5660000000000003,41,409361,1812226671
6843276,1.2309,2.7156,80,606926,8048985799
6844682,1.0549,2.7213,174,560881,6424972551
6845228,1.1827,2.7063,60,721880,6683426742
6845573,1.0224,2.5891,16,34450,1097200869
6845729,1.1614,2.6716,56,553013,3533177779
6848533,1.1553,2.5531,11,225140,6097504486
6852830,1.1233,2.5888,17,534849,3333445626
6857469,1.0755,2.6016,62,746456,8780655195
6859935,1.2129,2.7355,70,587927,8048985799
6860339,1.1336,2.5813,65,582582,2355236719
6862963,1.1456,2.6622,20,505624,7914558846
6863776,1.2329,2.7297,150,518727,8048985799
6864678,1.0459,2.5266,64,538315,6399991653
6865509,1.1525,2.6885,69,654255,6683426742
6869547,1.1383,2.612,75,732262,5606572086
6870153,1.1993,2.5292,62,181444,3992589015
6870466,1.0942,2.6203,68,507472,5606572086
6870662,1.0241,2.6073,117,124311,1097200869
6871971,1.0042,2.719,70,756932,6424972551
6872436,1.1401,2.747,65,61648,5009192468
6872949,1.038,2.5169,10,50612,2584530303
6874191,1.1881,2.6632,7,115788,3533177779
6875053,1.085,2.5022,1,375648,3741484405
6876835,1.0896,2.6039999999999996,63,363162,8780655195
6878950,1.1918,2.5664,58,235668,6097504486
6879764,1.1569,2.6732,61,185245,5261906348
6879808,1.0109,2.5826,4,394189,1913341282
6880665,1.2326,2.7323,48,499725,8048985799
6883918,1.0271,2.5786,67,779185,1097200869
6885151,1.0321,2.5579,16,116767,8047497583
6886595,1.0728,2.6431,238,176088,8178619377
6889585,1.1320000000000001,2.6338,22,284684,5606572086
6891124,1.2369,2.5331,193,34227,4932578245
6891488,1.2434,2.5104,66,767991,8695574026
6891917,1.0874,2.6508,61,308458,9713454201
6895430,1.2336,2.5782,21,460922,3683087833
6897756,1.0007,2.7298,67,535191,6424972551
6903255,1.0408,2.6735,62,366422,3312463746
6903702,1.1853,2.5628,65,487713,2355236719
6904408,1.2332,2.6531,254,86845,5270522918
6904678,1.0086,2.6079,70,564440,1097200869
6908906,1.0165,2.7145,73,498769,6424972551
6909909,1.0091,2.7203,63,521705,6424972551
6910640,1.2236,2.6551,66,716128,6603539415
6910862,1.1179999999999999,2.5445,98,621554,3992589015
6914279,1.0304,2.674,12,547949,7914558846
6916061,1.2005,2.7451,4,40529,8048985799
6916737,1.0536,2.6199,48,486963,3333445626
6916964,1.1814,2.6625,8,394149,3952821602
6917571,1.0443,2.5217,65,581178,5788646225
6919229,1.0384,2.7397,9,591013,8048985799
6920424,1.0426,2.5404,156,642682,7803770431
6923328,1.2354,2.6301,28,724115,7707808405
6923435,1.0529,2.5891,66,774411,1913341282
6923760,1.0241,2.5958,71,385056,1097200869
6924108,1.1941,2.6137,9,710754,5987464133
6925276,1.199,2.6587,39,785167,6502303487
6925535,1.0597,2.5836,82,149703,6861654717
6927306,1.0692,2.6019,55,626964,8780655195
6928471,1.0123,2.5062,56,144901,8606102186
6930222,1.0137,2.5895,69,578104,1097200869
6932213,1.0554,2.5524,98,715239,4932578245
6932443,1.0361,2.6005,65,534365,1097200869
6934040,1.1141,2.6769,43,681997,9632980559
6934663,1.1546,2.7168,8,165305,3083446565
6937941,1.1381,2.5513,168,614865,7803770431
6938656,1.2333,2.5734,70,545820,6766324666
6941843,1.16,2.7119,158,392283,6683426742
6945220,1.1540000000000001,2.6567,155,114392,9598377925
6946782,1.2408,2.7268,151,518716,8048985799
6952643,1.2159,2.6666,65,63276,3952821602
6952866,1.2422,2.7106,55,488410,8048985799
6952892,1.0309,2.6719,5,378832,3312463746
6954784,1.2322,2.6209,78,87434,5987464133
6955955,1.2303,2.5122,144,92296,8850514709
6956763,1.0107,2.7162,62,13471,6424972551
6960578,1.1054,2.6307,68,625652,7098464262
6961563,1.0458,2.556,43,748856,7651100420
6962268,1.0029,2.5133,7,353263,2584530303
6962892,1.0986,2.6671,24,769268,5270522918
6963010,1.1107,2.6266,59,588649,5606572086
6963347,1.1467,2.6179,9,123570,4423196276
6963527,1.2436,2.7354,19,196532,6780386626
6965529,1.1527,2.5834,49,287654,2355236719
6965738,1.1311,2.5354,64,83934,7803770431
6968229,1.1331,2.5487,141,212520,4932578245
6968981,1.0506,2.7237,70,159473,2460093296
6973910,1.2144,2.5796,53,174207,6766324666
6978775,1.0286,2.7414,63,685123,3339509115
6979091,1.2421,2.7230000000000003,34,629450,8048985799
6982455,1.0316,2.6315,54,447882,6098899637
6982546,1.1949,2.7302,73,476056,7914558846
6982852,1.172,2.6495,74,45130,5270522918
6985392,1.2109999999999999,2.7178,22,295039,5396497137
6987007,1.1485,2.716,3,86578,8048985799
6989724,1.1799,2.5111,24,145153,1267801529
6990297,1.1417,2.6864,6,498881,3312463746
6991517,1.1437,2.5725,416,374598,8963115196
6991935,1.1637,2.6518,362,173409,1435128522
6992101,1.0492,2.6313,27,635627,7098464262
6994524,1.1682,2.5244,82,365184,8137532417
6995510,1.0377,2.5905,60,652397,1097200869
6999695,1.0161,2.5611,6,147865,1640245124
7006777,1.2486,2.6562,42,727556,6502303487
7008138,1.1644,2.6643,147,755080,5270522918
7010811,1.2405,2.5292,94,135075,1267801529
7012624,1.1817,2.6154,253,14883,5095999304
7013257,1.1869,2.6809,73,585971,3533177779
7017278,1.2372,2.6819,63,525317,8258328058
7022592,1.2358,2.6797,452,578180,8258328058
7022694,1.1116,2.5477,12,187946,4932578245
7022834,1.1331,2.5465,25,607527,4932578245
7023450,1.0264,2.5957,74,632764,1097200869
7024160,1.1326,2.7113,5,170384,6683426742
7025483,1.0686,2.6535,63,746571,9713454201
7025554,1.1067,2.6133,70,83012,4423196276
7025771,1.0090000000000001,2.5476,3,109906,9671190585
7027447,1.112,2.5406,76,1799,7803770431
7031199,1.0203,2.6795,33,554629,2814307842
7031278,1.0204,2.5304,160,728084,6399991653
7032990,1.1651,2.5755,65,317829,2355236719
7035234,1.0389,2.7465,169,213642,7175032540
7036000,1.1399,2.5751,16,550648,2355236719
7036494,1.1513,2.6404,65,649158,5606572086
7037465,1.1815,2.5753,6,94057,2355236719
7037625,1.0705,2.5247,61,611260,1228935308
7039164,1.0339,2.6721,5,24585,3312463746
7039539,1.0447,2.6775,65,556542,3312463746
7039627,1.2494,2.5227,31,510896,8695574026
7040284,1.1276,2.5503,70,635256,8016466275
7040949,1.0582,2.5512,109,637817,4932578245
7041405,1.051,2.6039,13,498812,3333445626
7041571,1.2245,2.5966,165,263838,7551043473
7043942,1.0792,2.5773,5,355415,1097200869
7044432,1.2344,2.7217,64,489920,8048985799
7046213,1.0295,2.5864,42,785878,1731306153
7046771,1.0245,2.5906,52,527556,1097200869
7047276,1.2326,2.7357,5,167518,3083446565
7048603,1.0897,2.6502,22,57828,5270522918
7049380,1.1371,2.7244,9,560739,8323105731
7053240,1.0727,2.5191,62,709906,5788646225
7053928,1.0248,2.6884,65,327551,3312463746
7056587,1.1046,2.6764,31,544687,6313450246
7057101,1.2426,2.7411,72,9348,8048985799
7058131,1.2199,2.7383,61,630846,8048985799
7062333,1.1894,2.5138,42,358380,3992589015
7063439,1.1916,2.5189,62,531129,3992589015
7064028,1.0714,2.5537,167,75663,4932578245
7065478,1.0348,2.6735,14,725577,7162833060
7069580,1.0601,2.6494,30,524974,8258328058
7074832,1.1063,2.5285,22,85317,5035268417
7075209,1.0578,2.7191,66,96128,2460093296
7077313,1.0129,2.7469,64,507608,6424972551
7077601,1.0139,2.7302,85,732382,6424972551
7078857,1.137,2.6275,60,734054,5606572086
7079220,1.2386,2.658,64,131241,6603539415
7079845,1.0429,2.5142,14,47937,2584530303
7080128,1.0355,2.5962,59,600350,3862706892
7082175,1.1174,2.562,59,677688,4932578245
7083452,1.1706,2.6945,51,318169,3533177779
7086091,1.2485,2.7275,75,166725,3083446565
7086713,1.0174,2.6587,9,734383,3686273628
7089087,1.022,2.5343,210,710421,5035268417
7089828,1.0417,2.6062,569,545991,4022692381
7091897,1.0170000000000001,2.548,6,296789,8047497583
7092354,1.1227,2.5372,30,12799,4932578245
7093512,1.2312,2.6492,170,461124,5270522918
7093982,1.0184,2.7389,4,195280,6424972551
7094764,1.155,2.6469,62,391269,5606572086
7095840,1.1786,2.7493,68,75517,5009192468
7101419,1.1316,2.5775,173,546320,2355236719
7104604,1.2414,2.5991,75,603401,3683087833
7105131,1.1215,2.597,51,317632,7536975002
7105328,1.1097,2.5573,9,111658,4932578245
7106791,1.2056,2.5308,71,76344,3992589015
7109326,1.0204,2.5861,56,232531,1913341282
7109495,1.0762,2.6185,74,305617,8780655195
7110492,1.0326,2.5203,62,119181,6399991653
7115874,1.2441,2.7217,58,34858,6683426742
7117777,1.1718,2.568,10,626820,1707158011
7120094,1.1735,2.6521,11,12768,5261906348
7120603,1.1444,2.5472,23,25333,4932578245
7124618,1.011,2.5857,24,91846,1097200869
7124951,1.0818,2.635,67,226788,9598377925
7127572,1.1062,2.5355,11,142490,4932578245
7130701,1.2066,2.5132,146,589014,3992589015
7132135,1.0111,2.7498,65,352435,4186329201
7135086,1.2172,2.7183,10,272003,2946102544
7139149,1.0307,2.6698,11,764887,3312463746
7139481,1.0707,2.5855,166,465086,6861654717
7140999,1.2088,2.6668,74,452472,6889790653
7141312,1.1524,2.7015,73,775062,6683426742
7141577,1.2428,2.7037,34,235043,6683426742
7141986,1.0794,2.5909,5,178759,1812226671
7142344,1.0304,2.6905,67,688935,3312463746
7144375,1.1095,2.5746,163,491546,1812226671
7144435,1.0029,2.5129,60,624308,8606102186
7145201,1.0903,2.6713,5,613713,5270522918
7150632,1.0056,2.648,2,673128,7098464262
7151537,1.0446,2.5306,280,256954,5035268417
7152506,1.0183,2.6031,59,472536,1097200869
7153326,1.2197,2.7431,153,86170,5163401947
7156651,1.2309999999999999,2.6908,106,331391,6683426742
7156957,1.0149,2.5235,64,677683,7707340051
7159229,1.1884,2.6579,290,569038,3533177779
7159938,1.079,2.6817,2,147762,2215268322
7160270,1.0831,2.7007,14,130287,9710472407
7160872,1.1431,2.5502,162,567644,7803770431
7164309,1.1223,2.5462,74,771873,7803770431
7165107,1.0867,2.6547,7,386181,1435128522
7166613,1.0981,2.6057,73,63275,4423196276
7168404,1.2265,2.7264,69,56799,8048985799
7169131,1.2246,2.6325,168,265912,6894542773
7176426,1.001,2.6514,167,364157,5261906348
7176487,1.1941,2.6851,58,54368,3952821602
7177286,1.1935,2.5971,67,437329,7551043473
7177403,1.0025,2.7439,65,119776,6424972551
7181851,1.1345,2.5542,32,688726,7803770431
7185555,1.0903,2.5491,10,447705,4932578245
7185790,1.1091,2.531,17,368216,4932578245
7187930,1.1540000000000001,2.7217,12,358190,8323105731
7188870,1.0413,2.6219,785,717596,7098464262
7189511,1.2356,2.5024,63,191091,3384903046
7190044,1.206,2.5004,66,57938,8137532417
7192497,1.0406,2.5854,178,10386,1097200869
7192559,1.1878,2.5643,33,267827,2355236719
7193230,1.0946,2.5594,6,428709,4932578245
7194133,1.1892,2.6552,14,595395,5784939944
7194770,1.2308,2.7374,49,639964,8048985799
7200902,1.0815,2.5345,21,90724,4932578245
7204205,1.0153,2.7378,12,30542,5009192468
7204296,1.0382,2.5317,56,334124,6399991653
7205389,1.0198,2.7223,62,619942,6424972551
7208110,1.0064,2.5384,169,275559,5035268417
7209257,1.2089,2.7477,106,613950,8048985799
7211868,1.084,2.589,53,272227,6861654717
7216942,1.0245,2.5784,76,390331,1097200869
7219182,1.1063,2.5731,65,713086,1812226671
7219364,1.2497,2.7326,2,389212,6829001048
7223804,1.1588,2.6782,10,176903,3533177779
7226089,1.1874,2.5181,75,331229,3992589015
7231644,1.0089,2.5648,69,469762,8047497583
7233745,1.2081,2.5002,45,532976,8850514709
7234901,1.1822,2.6574,60,73831,3533177779
7235039,1.0325,2.6691,10,134539,3312463746
7240336,1.0947,2.7211,65,774471,2460093296
7242032,1.1889,2.7089999999999996,66,170798,6683426742
7242661,1.2232,2.6598,91,638826,6889790653
7250865,1.088,2.7071,59,36986,2460093296
7252791,1.0541,2.6219,32,537334,3333445626
7252954,1.0491,2.7365,3,659538,3730088037
7254628,1.103,2.6615,5,79714,5270522918
7254820,1.0316,2.5747,5,696892,1097200869
7255454,1.0607,2.7459,39,392636,3339509115
7255630,1.234,2.7439999999999998,54,505961,8048985799
7255987,1.1949,2.5854,49,394626,6766324666
7256634,1.1743,2.5777,189,628811,6097504486
7257286,1.1146,2.6486,169,361875,5270522918
7258574,1.0114,2.7093,161,782942,2460093296
7258744,1.2403,2.6697,78,565126,7914558846
7260317,1.0689,2.5968,62,243187,6861654717
7261086,1.0039,2.7326,62,121764,6424972551
7261194,1.1582,2.682,228,717440,3533177779
7268240,1.2322,2.5295,91,492214,3603521839
7268945,1.1697,2.5803,61,179556,2355236719
7270073,1.1362,2.6625,24,772982,7914558846
7273655,1.2207,2.674,74,359294,2215268322
7276032,1.2438,2.6572,170,491607,5270522918
7276097,1.1471,2.6119,13,139845,4022692381
7276440,1.2323,2.6931,9,60737,6683426742
7276664,1.0145,2.595,13,56558,1097200869
7276909,1.2461,2.5516,18,307579,1999597424
7277361,1.1502,2.7225,25,489012,8048985799
7277442,1.1440000000000001,2.6422,898,356228,5606572086
7277918,1.2133,2.7037,10,425158,2327054745
7283520,1.1196,2.6183,69,223099,4423196276
7286055,1.2418,2.7463,67,580712,8048985799
7286723,1.1956,2.5225,53,165444,3992589015
7286735,1.018,2.6009,71,489036,1913341282
7290633,1.2303,2.6512,67,654763,8258328058
7295908,1.1028,2.5432,54,688695,7803770431
7295915,1.0837,2.6905,10,64120,3312463746
7296698,1.2497,2.6719,65,214142,6875724035
7298465,1.1409,2.6506,21,449912,5606572086
7299805,1.0436,2.67,73,136046,6237569496
7300043,1.0243,2.5815,65,508281,1097200869
7301058,1.1349,2.6007,5,566224,3322359335
7301602,1.1104,2.6732,24,62387,5270522918
7312080,1.0276,2.517,78,406885,6399991653
7316277,1.1562,2.6472,732,454427,5606572086
7318827,1.1841,2.5219,53,680892,3992589015
7319634,1.2463,2.6755,10,126819,2327054745
7320800,1.0376,2.6113,62,4768,1097200869
7321825,1.1948,2.6125,3,223797,7098464262
7322093,1.0917,2.613,56,635520,8780655195
7323973,1.1304,2.6747,42,728475,2814307842
7324444,1.1525,2.5417,125,463190,4932578245
7327737,1.1602,2.5672,55,700324,2355236719
7328055,1.1782,2.6555,12,710288,6502303487
7329618,1.1713,2.6879,79,673826,3951163044
7329897,1.1926,2.7476,58,108868,5009192468
7333077,1.2111,2.73,62,46678,8048985799
7333586,1.2229999999999999,2.5636,177,222532,3009923545
7333601,1.2463,2.5829,98,388027,6766324666
7335398,1.032,2.6837,154,640262,9237487147
7336017,1.0846,2.5181,33,668945,3992589015
7336182,1.1676,2.5719,68,674992,2355236719
7336459,1.2413,2.6589,67,692670,8258328058
7337361,1.0237,2.6863,8,118030,3312463746
7341596,1.1884,2.5588,16,143371,2355236719
7342116,1.0559,2.6809,173,638549,3312463746
7345725,1.1673,2.6787,9,348931,3533177779
7347135,1.0672,2.5478,113,34489,4932578245
7347189,1.1773,2.6689,160,98237,5270522918
7348110,1.1069,2.6628,81,679112,7704506996
7351557,1.1461,2.6511,63,567129,5606572086
7353442,1.1056,2.6292,6,192645,1623524137
7354081,1.1929,2.6107,65,716281,7551043473
7355228,1.2419,2.7016,70,440874,6683426742
7356879,1.0067,2.5643,36,392526,1913341282
7357535,1.0484,2.53,16,165782,5035268417
7358267,1.0396,2.6845,5,326119,3312463746
7358535,1.0318,2.5057,71,62211,8606102186
7358733,1.0104,2.593,156,106574,1097200869
7361317,1.2092,2.6844,44,668222,3533177779
7362759,1.2252,2.6588,39,624223,8258328058
7362787,1.0405,2.5323,69,745352,6399991653
7363438,1.242,2.6571,61,731114,8946623059
7364738,1.1039,2.5503,165,766079,5689129232
7369337,1.1834,2.6857,15,209398,6683426742
7369484,1.225,2.6552,163,452663,5270522918
7370612,1.1705,2.681,3,317159,3533177779
7372634,1.1415,2.6623,177,765630,5261906348
7372728,1.1221,2.6662,103,350277,5270522918
7373774,1.1825,2.5135,94,709044,7406758207
7374169,1.1249,2.5407,7,62825,4932578245
7378490,1.1138,2.6614,72,386519,1435128522
7378801,1.1428,2.6239999999999997,67,175250,5606572086
7381371,1.0419,2.6639,65,539062,9237487147
7382031,1.2237,2.7114,175,564936,8048985799
7382494,1.2109,2.6874,73,33689,5270522918
7383583,1.1285,2.5114,918,132761,8606102186
7385927,1.149,2.5825,108,642703,2355236719
7387650,1.2037,2.6839999999999997,202,213301,3202755803
7388522,1.1582,2.7018,4,599409,6683426742
7388691,1.1424,2.6314,162,85603,9598377925
7388700,1.2385,2.7196,38,591117,8048985799
7389427,1.2139,2.6236,99,162007,1999425984
7391952,1.0956,2.5414,11,317759,4932578245
7392611,1.0199,2.7365,183,635817,6424972551
7393597,1.0621,2.6449,31,367712,5270522918
7398012,1.1091,2.5618,40,614286,4932578245
7399390,1.1469,2.7219,55,759397,6683426742
7401725,1.1137,2.5361,65,426084,7803770431
7403488,1.2059,2.5008,69,138314,3992589015
7407401,1.2397,2.6718,99,677031,2327054745
7409137,1.1166,2.6528,19,517940,6889790653
7410649,1.0142,2.5905,67,164328,1097200869
7411050,1.0043,2.5243,174,145889,2584530303
7411069,1.2021,2.6557,17,142309,6875724035
7411086,1.0441,2.5268,88,36523,2584530303
7414295,1.08,2.637,46,748278,7098464262
7415552,1.0815,2.5938,19,306800,6861654717
7417284,1.0772,2.687,61,207026,2460093296
7419410,1.0997,2.5377,8,108923,4932578245
7419995,1.0973,2.7159,68,84562,2460093296
7420347,1.0336,2.7083,245,124782,2460093296
7422078,1.0559,2.5193,63,405646,6399991653
7422355,1.0683,2.6014,69,521462,6861654717
7422697,1.2184,2.7351,165,115995,8048985799
7425406,1.196,2.6243,59,39995,5606572086
7425593,1.2493,2.5191,58,108756,3992589015
7425879,1.1309,2.6267,58,447494,5606572086
7432174,1.2405,2.653,3,312734,6889790653
7432455,1.2264,2.5635,65,704509,1459761417
7435078,1.0319,2.6774,68,720867,3312463746
7436411,1.2278,2.5008,60,595197,8850514709
7437941,1.1901,2.6849,168,600688,3533177779
7442055,1.0408,2.5065,26,545748,8606102186
7442151,1.1966,2.7334,15,282425,9710472407
7443488,1.2036,2.5212,8,54217,3992589015
7449602,1.1053,2.6384,59,755789,5606572086
7450326,1.2032,2.585,183,330967,2548071187
7450538,1.2186,2.7324,11,56463,8048985799
7450905,1.1013,2.6516,168,770417,5270522918
7452492,1.0093,2.7317,65,393694,6424972551
7452824,1.1602,2.6378,3,214153,5261906348
7453376,1.2254,2.6551,68,210611,6603539415
7453799,1.0084,2.54,60,501411,8047497583
7454013,1.0197,2.6054,14,205667,5283227804
7454197,1.1452,2.5678,60,124572,2355236719
7455290,1.0490000000000002,2.6989,59,588381,3312463746
7456427,1.1986,2.7477,57,180107,7251559978
7457644,1.1079,2.6171,25,625305,8780655195
7458770,1.2266,2.6246,69,607076,4496840916
7461407,1.0293,2.7381,55,780807,3946571143
7461565,1.1591,2.5568,64,493673,2355236719
7461588,1.1985,2.6574,64,573519,3533177779
7463978,1.1668,2.7166,40,540182,8048985799
7464508,1.2434,2.7241,74,518649,8048985799
7465467,1.1836,2.6982,50,598096,6683426742
7465904,1.2186,2.5784,65,81940,6766324666
7467259,1.0331,2.6163,33,565919,3333445626
7468145,1.1667,2.6884,3,162093,6683426742
7468377,1.0785,2.7235,10,85762,8048985799
7468713,1.2232,2.7022,170,60740,6683426742
7470525,1.1829,2.662,68,764961,6502303487
7470590,1.1243,2.694,33,310360,2215268322
7471275,1.2475,2.6857,61,755979,6603539415
7475365,1.0948,2.5487,59,374787,7803770431
7479034,1.1323,2.7436,71,63214,5009192468
7480663,1.2404,2.6828,13,263222,2327054745
7480842,1.0661,2.7030000000000003,63,22278,3312463746
7481246,1.1514,2.5318,116,592656,7803770431
7488620,1.2495,2.717,21,505976,8048985799
7490848,1.0427,2.6775,9,156229,3312463746
7491859,1.0512,2.6503,58,627201,6237569496
7494252,1.1342,2.639,61,64001,9598377925
7494726,1.0237,2.7455,53,319087,6424972551
7495783,1.0373,2.7274,70,470610,7914558846
7499079,1.0419,2.5938,27,91280,1097200869
7500023,1.0655,2.5901,66,69436,6861654717
7505245,1.1413,2.5604,59,167442,2355236719
7510999,1.2135,2.7062,64,737676,6683426742
7511359,1.0706,2.7246,223,79879,6424972551
7511778,1.1451,2.7134,18,30898,6683426742
7512041,1.1313,2.5323,198,98908,4932578245
7512629,1.0183,2.721,65,497505,6424972551
7512897,1.1624,2.6639999999999997,158,706102,7573757774
7513126,1.2395,2.7088,56,287656,3841331821
7517023,1.186,2.5626,10,119683,6097504486
7517413,1.0344,2.5261,70,284747,6399991653
7517623,1.1003,2.5524,72,506554,4932578245
7518601,1.1279,2.6682,12,711726,5270522918
7519621,1.16,2.7357,144,621298,8048985799
7523709,1.0421,2.5941,1,783388,1097200869
7525991,1.1459,2.7252,81,547575,3946571143
7526671,1.2371,2.7021,19,352969,2327054745
7528416,1.1009,2.5308,63,348345,4932578245
7529208,1.169,2.5723,64,431135,2355236719
7529765,1.1516,2.5462,5,81938,4932578245
7530643,1.1615,2.6652,65,376455,3533177779
7533973,1.1377,2.6267,61,376951,5606572086
7535861,1.1606,2.6906,159,277046,6683426742
7535898,1.199,2.6046,61,512290,3683087833
7541696,1.228,2.503,82,471233,1267801529
7541943,1.0996,2.5965,72,713958,1097200869
7545113,1.1906,2.6869,197,361930,2215268322
7546070,1.1629,2.5668,57,621230,2355236719
7546210,1.2294,2.7365,64,700946,8836862149
7547937,1.2407,2.7372,38,413553,5009192468
7550438,1.2019,2.6478,73,647416,9753855529
7550572,1.0853,2.5311,12,186568,4932578245
7551525,1.0577,2.7478,13,435479,1876662022
7553333,1.0862,2.5685,54,542913,6861654717
7553996,1.1214,2.5455,9,710007,4932578245
7555483,1.1224,2.625,14,4544,4000153867
7560324,1.1354,2.5893,392,345959,1812226671
7560425,1.0341,2.5361,56,772772,6399991653
7561674,1.1086,2.5995,63,221424,4423196276
7561840,1.1906,2.5096,6,385509,3741484405
7563181,1.0657,2.5648,49,338845,1812226671
7564073,1.0916,2.5964,27,678453,9741307878
7566090,1.0097,2.5024,64,149290,8606102186
7568992,1.0115,2.5062,65,200237,8606102186
7569179,1.0174,2.7454,62,315363,7175032540
7569223,1.1409,2.5937,65,542597,6861654717
7571525,1.0188,2.7341,118,98763,6424972551
7572017,1.2469,2.6979,179,312782,6683426742
7575462,1.242,2.6554,71,656111,6889790653
7580177,1.0444,2.5854,70,134120,1097200869
7583320,1.1758,2.5732,75,539752,2355236719
7583951,1.1759,2.6957,6,442539,6683426742
7584515,1.1604,2.6541,16,574087,6372318379
7585585,1.0372,2.5462,19,68080,8047497583
7586405,1.0316,2.5018,72,365751,5788646225
7587546,1.2471,2.5885,58,139323,3683087833
7589480,1.2469,2.718,64,166692,3083446565
7589807,1.2393,2.5018,78,113439,8137532417
7590093,1.2085,2.5205,65,529440,3992589015
7590240,1.0826,2.5955,400,387455,6861654717
7590843,1.1377,2.6341,67,172368,5606572086
7592918,1.1401,2.6268,341,464035,7618896878
7593545,1.0106,2.5884,77,180445,1097200869
7593663,1.1236,2.6446,6,122655,7098464262
7593691,1.2239,2.695,62,707646,2327054745
7593826,1.1343,2.6178,10,423964,5606572086
7594768,1.2422,2.7284,2,155585,6829001048
7595824,1.0057,2.69,58,598360,3312463746
7597024,1.2372,2.6489999999999996,56,626922,6603539415
7603137,1.0262,2.6712,30,695044,1582523772
7604094,1.2078,2.6787,54,146461,3952821602
7605506,1.0511,2.6746,66,69504,9632980559
7605509,1.2456,2.7274,8,64865,8048985799
7606001,1.1424,2.6345,29,356642,5606572086
7606164,1.2182,2.6602,54,463249,2814307842
7606580,1.0768,2.6966,71,683076,2460093296
7607069,1.2247,2.6883,165,732740,8258328058
7613632,1.1744,2.6993,76,59787,3951163044
7614079,1.0935,2.6069999999999998,74,303601,4423196276
7614375,1.2015,2.5146,52,671889,3992589015
7616747,1.1219,2.6081,67,95924,5606572086
7618334,1.0037,2.5862,58,711136,1097200869
7619493,1.1784,2.5145,63,146035,3992589015
7620410,1.0114,2.5761,13,166553,1913341282
7624920,1.1475,2.708,3,491675,6683426742
7625830,1.0024,2.7296,165,95871,6424972551
7628160,1.1735,2.7430000000000003,23,178259,3083446565
7629290,1.1227,2.6787,65,284406,3312463746
7633206,1.0883,2.5381,2,198623,5035268417
7634115,1.1128,2.6914,81,575157,3312463746
7634532,1.0601,2.5944,71,620753,6861654717
7635943,1.1039,2.5591,765,709493,4932578245
7639308,1.0122,2.679,74,759456,3312463746
7640029,1.1223,2.6287,38,336656,5606572086
7641080,1.1423,2.565,5,341541,2355236719
7649314,1.1528,2.6883,18,720364,6683426742
7649965,1.2418,2.5764,64,479647,6766324666
7650840,1.0129,2.6239999999999997,16,184434,6894542773
7651350,1.0715,2.5319,159,729656,4932578245
7655127,1.0624,2.5928,15,328335,1097200869
7665644,1.1027,2.6616,33,555375,6237569496
7666873,1.0142,2.5473,49,498493,8047497583
7667401,1.0541,2.6715,74,357760,3312463746
7668614,1.2369,2.6511,71,101103,6603539415
7671676,1.1836,2.5299,17,685363,3992589015
7673757,1.0838,2.7102,65,209856,2460093296
7674029,1.16,2.7377,64,83972,5009192468
7675156,1.1188,2.5435,27,781674,4932578245
7676143,1.1452,2.6894,30,286841,6683426742
7678660,1.0122,2.7443,23,555420,3656775600
7679107,1.0127,2.7362,69,723693,6424972551
7681162,1.0837,2.66,56,716183,3333445626
7681668,1.1811,2.5179,63,388855,3992589015
7684987,1.0216,2.5864,63,195802,1097200869
7685179,1.2279,2.7412,59,169541,3083446565
7690382,1.0027,2.7314,63,326953,6424972551
7692223,1.0763,2.5843,67,109713,6861654717
7698683,1.0409,2.6887,65,194341,3312463746
7700466,1.0273,2.6092,18,515228,3333445626
7704932,1.2325,2.741,19,244206,6780386626
7706326,1.208,2.5389,65,100505,3992589015
7709893,1.2397,2.6398,157,382910,7707808405
7710219,1.1622,2.7289999999999996,56,45902,5009192468
7711083,1.2426,2.6860000000000004,76,476296,8258328058
7712965,1.1892,2.6581,68,515798,3533177779
7713728,1.2094,2.6541,3,394753,6889790653
7717294,1.1640000000000001,2.5674,24,295769,2355236719
7717446,1.1981,2.7292,72,76941,8048985799
7717736,1.0441,2.595,12,336870,1097200869
7718451,1.0098,2.5998,70,400012,1097200869
7719478,1.1635,2.6669,60,74770,3533177779
7720559,1.0059,2.5580000000000003,55,642110,8047497583
7721886,1.0842,2.5166,81,517046,1228935308
7721907,1.2271,2.6674,441,483044,8258328058
7725070,1.0014,2.5632,16,548575,7084181053
7726168,1.073,2.6138,65,778158,8780655195
7727239,1.2338,2.7211,50,561648,8048985799
7727331,1.224,2.7357,66,75469,8048985799
7727452,1.0015,2.7310000000000003,67,274513,6424972551
7731420,1.2173,2.7162,23,681510,9217026696
7733161,1.1913,2.7486,63,84771,5009192468
7736634,1.2395,2.7274,60,565000,8048985799
7736797,1.2145,2.6033,82,582821,5987464133
7737065,1.1858,2.6817,131,783469,3533177779
7737294,1.1189,2.5635,17,342053,4932578245
7738561,1.194,2.5567,18,745009,6098899637
7739933,1.1085,2.6213,77,382048,7098464262
7741902,1.2255,2.6374,24,565015,7914558846
7742632,1.0209,2.5864,56,391980,1097200869
7743611,1.1996,2.5985,11,606610,9980711012
7744936,1.2419,2.6787,57,299742,2327054745
7748514,1.1242,2.6792,11,626667,6683426742
7749362,1.1131,2.5657,14,376821,4932578245
